Lat,Long
32.971182210000002,-110.7685142
32.918474910000000,-110.5181362
32.863333249999997,-110.6006616
32.843789010000002,-110.6191766
32.847730370000001,-110.6373251
32.447348040000001,-110.4848699
32.387499030000001,-110.457983
32.337855570000002,-110.3278471
32.179678060000001,-110.2974214
32.213296530000001,-110.3998627
