HUC8,SITENUM,YEAR,LAT,LONG,BFI,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_MASL,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
15070201,9519800,1996,33.0750458,-113.0146217,0.807,2.5478,22.8079,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1997,33.0750458,-113.0146217,0.661,11.3822,22.2479,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1998,33.0750458,-113.0146217,0.334,10.5646,21.1081,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1986,33.0750458,-113.0146217,0.594,8.5175,21.7991,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1987,33.0750458,-113.0146217,0.608,9.1641,21.4912,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1988,33.0750458,-113.0146217,0.389,8.9512,21.9066,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1974,33.0750458,-113.0146217,0.529,7.2365,21.0296,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1975,33.0750458,-113.0146217,0.326,6.5165,20.2212,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1976,33.0750458,-113.0146217,0.173,18.022,20.7657,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1977,33.0750458,-113.0146217,0.5,10.4276,21.3842,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1978,33.0750458,-113.0146217,0.274,17.7961,21.342,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1979,33.0750458,-113.0146217,0.915,13.59,20.6902,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1980,33.0750458,-113.0146217,0.659,9.7294,21.684,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1981,33.0750458,-113.0146217,0.761,7.9775,22.3204,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2012,33.0750458,-113.0146217,0.202,9.6876,22.8843,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2013,33.0750458,-113.0146217,0.244,13.5685,22.1982,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1968,33.0750458,-113.0146217,0.3,5.7335,20.8121,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1969,33.0750458,-113.0146217,0.676,11.0282,21.269,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1973,33.0750458,-113.0146217,0.392,9.06,20.6592,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2007,33.0750458,-113.0146217,0.444,7.2604,22.3995,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2008,33.0750458,-113.0146217,0.567,11.9067,22.3128,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2009,33.0750458,-113.0146217,0.154,3.1971,22.4061,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2005,33.0750458,-113.0146217,0.622,12.4586,22.1049,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,1999,33.0750458,-113.0146217,0.71,7.0738,21.9805,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2000,33.0750458,-113.0146217,0.52,7.1781,22.5139,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2001,33.0750458,-113.0146217,0.168,8.6942,22.4447,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15070201,9519800,2006,33.0750458,-113.0146217,0.602,6.376,22.2515,10858.1197,4.2661,282.0241,53.6218,0.4201,0.4058,0.164,0.3865,0,0,0,0,3.00E-04,0.0055,0.0029,0.0023,5.00E-04,0.1101,0,0,0,0.7992,0.0352,0.0013,0.037,0.0036,0.0022,0.1187,0.0583,0.0536,0.0022,0.0196,0.0022,0,0.1956,0.0258,0.6387,8.00E-04,0.005,0,0,0.008,0.4444,0.5476
15050203,9472000,1979,32.380628,-110.446471,0.267,32.4787,16.5194,5133.3568,12.183,1235.9673,134.3811,0.2171,0.094,0.236,0.8126,0,0,8.00E-04,0,0,0.003,0.0013,3.00E-04,1.00E-04,0.0022,1.00E-04,0.0838,1.00E-04,0.8742,0.0251,2.00E-04,0.001,0.0082,5.00E-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2.00E-04,0,0,0.0011,0.5051,0.4938
15050100,9474000,1980,33.1028404,-110.9765014,0.609,27.6249,20.4654,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,1981,33.1028404,-110.9765014,0.714,23.466,21.1777,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,1982,33.1028404,-110.9765014,0.691,35.5069,19.7143,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050203,9472000,1980,32.380628,-110.446471,0.126,32.0193,17.1848,5133.3568,12.183,1235.9673,134.3811,0.2171,0.094,0.236,0.8126,0,0,8.00E-04,0,0,0.003,0.0013,3.00E-04,1.00E-04,0.0022,1.00E-04,0.0838,1.00E-04,0.8742,0.0251,2.00E-04,0.001,0.0082,5.00E-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2.00E-04,0,0,0.0011,0.5051,0.4938
15050203,9472000,1966,32.380628,-110.446471,0.172,36.4595,16.9793,5133.3568,12.183,1235.9673,134.3811,0.2171,0.094,0.236,0.8126,0,0,8.00E-04,0,0,0.003,0.0013,3.00E-04,1.00E-04,0.0022,1.00E-04,0.0838,1.00E-04,0.8742,0.0251,2.00E-04,0.001,0.0082,5.00E-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2.00E-04,0,0,0.0011,0.5051,0.4938
15050203,9472000,1968,32.380628,-110.446471,0.262,30.6589,16.6824,5133.3568,12.183,1235.9673,134.3811,0.2171,0.094,0.236,0.8126,0,0,8.00E-04,0,0,0.003,0.0013,3.00E-04,1.00E-04,0.0022,1.00E-04,0.0838,1.00E-04,0.8742,0.0251,2.00E-04,0.001,0.0082,5.00E-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2.00E-04,0,0,0.0011,0.5051,0.4938
15050203,9472000,1973,32.380628,-110.446471,0.12,29.8523,16.7143,5133.3568,12.183,1235.9673,134.3811,0.2171,0.094,0.236,0.8126,0,0,8.00E-04,0,0,0.003,0.0013,3.00E-04,1.00E-04,0.0022,1.00E-04,0.0838,1.00E-04,0.8742,0.0251,2.00E-04,0.001,0.0082,5.00E-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2.00E-04,0,0,0.0011,0.5051,0.4938
15050100,9474000,2004,33.1028404,-110.9765014,0.539,23.4967,20.7739,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2005,33.1028404,-110.9765014,0.621,26.847,21.1763,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2006,33.1028404,-110.9765014,0.543,19.9575,21.101,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2007,33.1028404,-110.9765014,0.731,20.7491,21.3515,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2008,33.1028404,-110.9765014,0.568,27.5389,20.8266,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2009,33.1028404,-110.9765014,0.697,14.508,21.2828,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2010,33.1028404,-110.9765014,0.639,32.3491,20.6534,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2011,33.1028404,-110.9765014,0.636,18.4129,20.6385,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2012,33.1028404,-110.9765014,0.542,20.4739,21.427,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2013,33.1028404,-110.9765014,0.442,22.1261,20.6289,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2014,33.1028404,-110.9765014,0.577,25.0345,21.4318,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2015,33.1028404,-110.9765014,0.695,26.5023,21.1622,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2016,33.1028404,-110.9765014,0.664,23.0933,21.5548,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2017,33.1028404,-110.9765014,0.669,18.362,21.9811,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2018,33.1028404,-110.9765014,0.524,22.0736,21.5134,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2019,33.1028404,-110.9765014,0.559,31.1296,20.577,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2020,33.1028404,-110.9765014,0.737,11.3685,21.9373,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2021,33.1028404,-110.9765014,0.271,29.3289,21.4575,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,2022,33.1028404,-110.9765014,0.452,27.6809,21.0735,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,1983,33.1028404,-110.9765014,0.446,45.2247,19.877,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
15050100,9474000,1984,33.1028404,-110.9765014,0.601,37.3555,20.0497,8508.0702,6.442,704.8057,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
